srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool,category
172182,2013-01-29 07:33:55,5,219,,,219,108091,3,2.5,0,3.04,0.0297,4.99,21,107.0,1,25479,1,1,1,0,1,0,,105.25,0,,,,0.0,0.0,,,,,,,,1.0,0.0,3.0,,,,,,,,,,0,,0,0
227317,2013-05-13 18:11:06,5,219,,,219,56064,5,5.0,1,4.62,0.0998,5.7,14,228.0,0,18774,2,12,2,1,1,1,,225.71,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
281849,2012-11-12 13:28:07,5,219,,,219,123429,3,4.0,1,1.61,0.0143,5.06,29,106.0,0,9137,5,125,2,0,1,0,,610.4,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
138650,2013-05-14 02:19:43,14,100,,,100,1147,3,4.0,1,2.4,0.0191,4.83,29,147.35,0,25509,1,5,1,2,1,0,,,1,,,,0.0,0.0,24.0,,,,,,,,,,,,,,,,0.0,0.0,32.0,0,,0,0
268261,2012-11-14 10:11:20,5,219,,,219,135390,2,4.0,1,2.64,0.0713,4.8,10,140.0,0,11468,1,3,1,0,1,1,,91.22,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
128569,2013-04-01 11:26:43,12,99,,,216,86788,5,5.0,1,3.47,,5.14,19,149.04,1,5430,2,142,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
121959,2012-11-11 16:51:23,15,55,,,40,90082,3,3.5,1,2.71,0.0474,4.94,19,119.22,0,19510,7,59,2,0,1,0,,,0,,,,1.0,0.0,12.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0,0
138942,2013-06-28 22:09:29,5,117,,,219,130468,4,4.0,1,4.26,0.475,0.0,27,206.0,0,570,1,36,2,1,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
48137,2013-04-11 11:16:35,5,219,,,219,112479,4,4.0,1,4.08,,5.62,19,249.0,0,23115,8,70,2,0,1,0,,340.48,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0,0
237253,2013-02-15 04:40:45,12,99,,,220,7596,5,4.0,1,4.41,0.5642,5.38,12,160.36,0,13241,14,260,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
111367,2013-01-27 23:11:46,24,216,,,98,64993,4,3.5,0,1.79,0.0046,5.16,25,198.64,1,4460,4,67,2,2,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
174737,2013-06-16 17:49:49,5,219,,,219,77508,3,4.0,1,2.2,0.0007,0.0,2,90.0,0,8347,2,18,1,0,1,1,,862.22,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
93450,2013-05-28 06:30:45,5,219,,,219,6039,3,4.5,1,2.56,0.0704,5.02,31,209.0,0,17707,1,31,2,0,1,1,,379.54,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
59007,2012-12-01 08:12:56,5,219,,,159,120089,3,4.5,0,2.89,0.0077,5.82,19,252.0,1,22378,4,133,2,0,1,1,,3883.94,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
265336,2013-03-06 20:01:52,5,219,,,219,23625,2,3.0,0,1.39,0.0239,4.4,21,130.0,0,27615,1,8,2,0,1,1,-10.5163,363.54,0,,,,1.0,0.0,7.0,,,,,,,,,,,,,,,,,,,0,,0,0
19960,2012-12-02 15:43:50,5,219,,,219,42282,3,4.5,1,1.39,0.0081,5.27,35,179.0,0,25964,1,11,4,1,2,1,,741.25,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
194349,2013-05-02 18:37:36,9,59,,,59,69056,2,3.0,0,3.61,0.1587,4.06,24,55.12,1,16770,5,19,2,0,1,0,,,0,,,,-1.0,0.0,6.0,,,,,,,-1.0,0.0,6.0,,,,,,,,,,0,,0,0
39455,2013-04-24 09:55:15,5,219,,,219,7110,2,4.0,1,1.95,,4.37,20,75.0,0,22221,1,2,2,0,1,1,,202.26,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
243847,2012-12-30 00:51:50,5,219,,,219,61101,3,3.5,1,2.89,0.0291,4.48,23,69.0,0,6783,2,0,2,0,1,0,,4.62,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
318074,2013-05-29 18:21:08,14,100,,,100,53443,3,4.0,0,0.0,0.0088,4.65,31,106.27,1,6948,1,24,2,2,1,1,,56.15,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
314128,2013-01-16 19:26:12,14,100,,,100,82338,3,4.0,0,3.71,0.3329,5.1,9,201.85,0,20216,6,206,2,2,1,0,,811.93,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
248168,2012-12-08 16:38:52,5,219,,,219,111803,3,4.0,1,2.08,0.0018,4.93,22,73.0,0,3694,6,107,2,3,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
98042,2012-12-27 09:57:00,14,100,,,100,114201,2,4.0,1,4.32,0.1566,4.68,22,47.23,0,6948,1,0,2,0,1,1,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
237347,2013-05-04 15:04:52,5,149,,,100,54247,1,2.0,1,4.19,0.0719,4.71,14,113.0,0,21871,4,25,3,0,1,0,,,1,,,,0.0,0.0,,,,,,,,-1.0,0.0,12.0,,,,,,,,,,0,,0,0
196130,2012-11-10 12:35:19,5,219,,,219,66736,3,4.0,1,2.08,0.0093,5.33,3,349.0,0,23345,1,8,2,0,1,0,-23.2109,,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
257991,2013-06-29 11:27:02,5,219,,,219,102992,3,4.0,1,1.95,0.0412,0.0,8,190.0,0,27730,2,34,2,0,1,1,,127.81,1,,,,-1.0,0.0,10.0,,,,,,,0.0,0.0,,,,,,,,-1.0,0.0,10.0,0,,0,0
64284,2012-12-28 15:13:59,5,219,,,219,24685,5,4.5,1,5.77,0.1163,6.03,8,206.0,1,4562,1,15,6,0,3,1,,36.77,0,,,,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,37.0,-1.0,0.0,14.0,,,,,,,-1.0,0.0,14.0,0,,0,0
267817,2012-12-05 07:44:58,5,100,,,219,79781,4,5.0,1,2.77,0.0135,5.41,1,282.0,0,14167,3,53,2,0,1,0,,1232.95,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
64964,2013-03-16 00:52:56,5,219,,,219,113040,3,4.0,1,2.56,0.1284,4.63,25,100.0,0,16644,1,26,2,0,1,1,,84.8,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
77044,2013-05-07 18:04:19,5,219,2.5,83.21,219,112484,3,4.0,1,2.2,,4.83,14,126.0,0,23397,1,39,3,0,1,1,,,0,,,,1.0,0.0,6.0,,,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
279986,2013-06-05 20:50:12,5,219,,,219,11683,3,4.5,1,1.61,0.0029,0.0,5,119.0,0,18774,2,2,2,0,1,1,,181.56,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
237501,2013-02-25 15:06:33,14,100,,,219,109958,4,4.5,1,4.5,0.5628,5.64,10,248.49,0,12410,2,166,1,1,2,1,,350.83,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
74402,2013-05-02 19:47:04,5,219,,,219,74045,3,4.0,1,2.77,0.2003,4.62,12,75.0,0,19222,2,23,1,0,1,1,,574.09,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
64958,2013-04-04 15:04:09,14,100,3.33,208.36,100,89238,4,4.0,1,3.04,0.0749,5.23,18,216.25,0,7306,1,7,2,0,1,1,,2079.01,0,,,,0.0,0.0,,,1.0,,,,,0.0,0.0,4.0,,,,,,,-1.0,0.0,4.0,0,,0,0
156740,2013-04-24 16:59:50,24,216,,,219,69595,3,4.5,1,0.0,,4.9,8,108.96,0,14078,1,56,2,2,1,0,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0,0
278040,2013-05-22 20:37:37,5,219,,,219,68002,4,4.0,0,4.57,0.1228,5.47,4,225.0,1,18774,2,13,2,0,1,0,,1858.49,0,,,,0.0,0.0,20.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
100182,2013-03-26 00:02:20,14,100,,,219,34217,3,4.5,1,2.2,0.0001,4.81,19,135.81,0,13216,3,49,3,0,1,0,,2342.28,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
258927,2013-06-16 13:03:08,5,219,,,184,138165,5,5.0,1,0.0,,0.0,4,1230.0,0,1568,5,228,2,0,1,0,,1600.89,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
37646,2013-02-15 14:54:21,5,219,,,219,46162,4,4.5,0,3.26,0.3582,5.97,4,288.0,1,12588,1,2,1,0,1,0,-16.6024,414.29,0,,,,0.0,0.0,,0.0,0.0,2.0,,,,0.0,0.0,3.0,,,,,,,0.0,0.0,2.0,0,,0,0
157968,2013-01-16 12:56:02,1,138,,,117,107127,4,4.0,0,4.09,0.0359,4.75,2,71.09,1,1141,2,34,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
136122,2013-03-20 08:32:00,5,219,,,219,107794,3,4.5,1,2.56,0.0568,5.01,12,134.0,0,19626,1,39,2,0,1,0,,1018.05,1,,,,0.0,0.0,,,,,,,,1.0,0.0,18.0,,,,,,,,,,0,,0,0
262813,2013-03-20 06:21:15,5,219,,,219,87446,3,3.5,1,1.79,0.2309,4.29,3,89.0,0,18760,1,2,2,0,1,1,,412.09,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0,0
283808,2013-05-30 13:22:29,5,219,,,219,130235,2,3.5,1,2.48,0.0205,4.26,32,76.0,0,517,1,44,2,2,1,1,,2355.68,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
27233,2013-05-29 12:24:47,5,219,,,219,4106,3,3.5,0,1.95,,4.11,8,61.0,0,27685,3,9,2,0,1,1,,226.25,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
251988,2012-12-19 19:35:06,5,219,,,18,101347,4,4.0,1,2.83,0.0068,6.04,18,584.0,0,10623,4,6,2,1,1,0,,1576.56,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
171339,2013-01-05 18:10:23,5,219,,,219,83905,4,4.0,1,0.0,,5.13,7,176.0,0,12437,4,9,1,1,1,0,,567.92,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
266586,2012-11-16 10:28:27,5,219,,,219,89878,4,4.0,1,2.83,0.0325,5.53,6,229.0,0,2518,1,0,2,0,1,1,,103.25,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
44633,2013-03-22 23:06:15,14,100,,,100,55380,3,4.0,0,1.39,0.0314,4.59,34,89.91,0,18825,1,117,2,1,1,0,,2096.64,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
281691,2012-11-15 10:49:04,5,219,,,219,132431,2,4.5,1,2.3,,4.88,35,179.0,0,15075,1,10,1,0,1,0,,702.32,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
264639,2013-06-03 22:09:24,5,219,,,219,67569,4,4.5,0,4.72,0.3146,0.0,16,203.0,1,25615,1,35,2,0,1,0,,358.77,1,,,,0.0,0.0,,,,,,,,0.0,0.0,10.0,,,,,,,0.0,0.0,,0,,0,0
162548,2013-03-12 08:20:02,5,219,,,219,81214,3,4.5,1,3.95,0.1455,5.45,20,169.0,0,7434,2,16,2,1,1,1,,560.13,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
303090,2013-04-02 22:42:23,5,219,,,219,58788,3,4.0,0,2.48,,4.87,24,89.0,0,12123,2,17,2,2,1,1,,173.17,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
65627,2013-04-05 05:10:24,5,219,,,219,61015,4,4.5,1,4.51,0.5483,5.55,3,639.0,0,12410,1,1,3,0,1,1,,330.62,0,,,,0.0,0.0,37.0,0.0,0.0,,,,,0.0,0.0,37.0,,,,,,,-1.0,0.0,37.0,0,,0,0
302589,2013-01-07 16:04:49,5,219,,,99,62444,3,4.0,0,5.32,0.217,5.4,16,179.0,0,5474,4,79,1,1,1,0,,3626.66,0,0.0,0.0,,,,,,,,,,,0.0,0.0,,1.0,0.0,34.0,,1.0,,,,,0,,0,0
193295,2013-01-14 08:25:19,5,219,,,219,97147,3,4.5,1,3.04,0.0054,4.93,25,99.0,0,8347,1,10,1,0,1,1,,957.84,1,,,,0.0,0.0,,0.0,1.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
8494,2012-12-29 21:14:45,5,219,,,219,76037,2,0.0,1,2.3,0.0375,4.32,15,60.0,0,10916,1,5,2,0,1,1,-21.433000000000003,320.36,0,,,,0.0,0.0,,-1.0,0.0,5.0,,,,,,,,,,,,,0.0,0.0,,0,,0,0
220396,2013-01-19 02:05:14,24,216,,,99,22272,1,2.5,1,2.4,0.0101,4.18,8,48.79,0,11673,1,95,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
49410,2013-01-23 18:19:56,24,216,,,205,640,4,4.0,1,4.39,0.14,5.46,26,209.86,0,28317,4,5,1,0,1,0,,,0,,,,,1.0,,,1.0,,-1.0,-1.0,70.0,-1.0,0.0,69.0,,,,,,,,,,0,,0,0
281686,2013-02-14 07:07:16,5,219,,,219,48671,3,4.5,1,5.79,0.5023,5.69,3,189.0,0,17210,2,3,2,0,1,0,,1093.6,0,,,,,1.0,,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,0.0,0.0,11.0,0,,0,0
25840,2013-03-30 17:37:21,5,219,,,219,66605,2,3.0,1,1.39,,4.28,32,69.0,0,15534,2,73,1,1,1,0,,98.34,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
245194,2013-02-23 14:58:28,5,219,,,219,39284,5,4.5,1,4.84,0.0067,6.21,4,329.0,0,4562,1,6,1,1,2,1,,203.33,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,1.0,,,,,,,,0.0,0.0,,0,,0,0
159627,2013-02-11 16:38:23,5,219,,,219,99717,4,4.5,0,2.83,0.1385,5.54,4,209.0,0,28407,1,3,2,0,1,1,,68.36,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
10993,2013-06-06 15:11:21,24,216,,,99,50258,4,4.5,0,5.71,0.0135,0.0,22,354.42,0,13292,2,4,1,0,1,0,,,0,1.0,0.0,7.0,,,,,,,,,,0.0,0.0,,1.0,0.0,7.0,0.0,0.0,,,,,0,,0,0
199011,2013-01-21 15:34:38,16,31,,,99,22453,3,3.5,0,5.79,0.1734,5.42,6,155.77,0,16696,3,54,2,0,1,1,,689.57,1,1.0,0.0,10.0,,,,,,,,,,1.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,10.0,,,,0,,0,0
300701,2013-01-10 15:09:15,5,219,,,219,48678,3,4.0,1,2.83,0.4408,5.08,20,111.0,0,22134,1,11,2,0,1,0,,996.26,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
32672,2013-05-18 09:26:46,5,219,,,219,125681,3,4.0,1,0.69,0.0027,5.01,24,99.0,0,17603,3,6,3,0,1,1,,288.64,0,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,4.0,0,,0,0
294737,2012-12-11 00:32:08,5,23,,,31,104457,3,4.0,0,4.65,0.1384,4.43,16,94.0,0,16841,2,102,1,1,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
253724,2013-05-26 11:37:38,5,157,,,31,133347,0,5.0,0,6.43,,5.77,21,323.0,0,14856,3,60,2,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
221840,2012-12-05 07:59:30,14,100,,,219,66762,2,4.5,1,1.61,0.0222,4.44,18,172.43,0,10032,7,59,2,0,1,0,,2182.81,1,,,,0.0,0.0,,1.0,0.0,6.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
11766,2012-12-15 14:34:19,15,55,,,55,70659,4,4.5,0,4.43,0.1222,5.33,3,231.28,0,18369,2,13,2,3,2,1,,,0,,,,,,,,,,,,,1.0,0.0,25.0,,,,1.0,0.0,66.0,,,,0,,0,0
93541,2012-11-02 07:54:39,5,219,,,219,15610,3,5.0,1,2.3,0.0527,4.96,35,133.0,0,15353,1,1,2,0,1,1,,121.52,1,,,,0.0,0.0,,-1.0,0.0,4.0,,,,,,,,,,,,,0.0,0.0,,0,,0,0
173588,2013-05-31 18:38:28,5,219,,,219,43723,2,4.0,1,1.79,,4.26,6,68.0,0,6795,1,8,2,0,1,1,,421.7,0,,,,,,,,,,,,,1.0,0.0,2.0,,,,,,,0.0,0.0,,0,,0,0
317392,2013-02-25 09:54:54,5,219,,,219,6913,3,4.0,1,3.0,0.0151,5.04,3,135.0,0,23904,14,19,1,0,1,0,,1060.16,1,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
221545,2013-03-23 03:39:15,5,219,,,219,107174,4,4.0,1,3.4,0.0594,5.31,6,129.0,0,13216,1,0,2,1,1,1,,203.61,0,,,,0.0,0.0,15.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
227566,2013-01-17 12:13:47,23,224,,,98,98689,5,4.0,1,5.15,0.0899,5.45,32,285.56,0,24731,2,3,2,0,1,0,,,1,,,,0.0,0.0,,-1.0,0.0,46.0,,1.0,,,1.0,,,,,,,,-1.0,0.0,27.0,0,,0,0
125240,2012-12-08 21:47:34,5,15,,,40,75127,4,3.0,0,0.69,0.0535,4.52,29,109.0,0,19510,1,33,2,0,1,1,,,0,,,,,,,,,,,,,,,,1.0,0.0,7.0,0.0,0.0,,,,,0,,0,0
179224,2013-05-24 20:48:58,5,219,,,219,48971,3,3.5,1,2.4,0.0066,4.53,12,92.0,0,10737,2,1,2,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
160462,2013-04-02 06:05:10,5,219,,,219,32390,4,4.5,1,2.83,0.0521,5.04,3,129.0,0,1986,1,11,2,0,1,1,,142.54,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
323952,2013-03-21 20:59:38,5,219,,,219,6558,2,3.5,1,2.64,,4.57,26,60.0,0,23173,1,2,2,0,1,1,,118.36,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
102559,2013-03-22 20:41:22,5,219,,,219,3893,3,4.0,1,3.74,0.1924,5.45,22,209.0,0,18495,3,38,2,0,1,0,,520.74,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
36798,2013-03-21 19:34:20,5,219,,,219,130023,2,4.0,1,2.64,0.2186,4.21,7,168.0,0,15934,2,1,4,0,1,1,-14.7921,196.23,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
74004,2013-06-22 06:59:15,5,219,,,219,7990,4,3.5,0,0.69,0.0502,0.0,3,159.0,0,6402,1,0,2,0,1,1,,,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,0,,0,0
332287,2013-06-01 14:18:09,5,219,,,219,67981,3,4.0,1,1.1,0.1984,4.72,5,114.0,0,7553,2,20,2,0,1,1,-16.3297,180.81,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
3185,2013-04-06 23:21:09,22,92,,,60,74129,5,4.5,0,5.9,0.1222,5.31,16,117.81,1,28150,1,86,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
235986,2013-06-13 23:48:36,5,219,,,219,106432,2,4.5,1,1.95,0.0088,0.0,21,79.0,0,25293,3,3,2,0,1,0,-34.3357,2730.05,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,-1.0,0.0,12.0,0,,0,0
246804,2013-05-16 22:05:52,9,59,,,219,81298,3,3.5,1,0.69,0.0021,4.45,27,68.26,0,20596,3,4,2,0,1,0,-16.4456,512.02,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0,0
7837,2013-03-03 21:37:01,5,219,,,219,117916,3,4.5,1,1.61,0.0121,5.4,15,185.0,0,1986,3,220,1,0,1,0,,952.14,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
76580,2013-05-24 13:30:36,14,100,,,31,75420,2,0.0,0,4.25,0.8243,5.19,13,193.84,0,8683,3,9,2,0,1,0,,4535.22,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
132240,2013-05-23 14:34:52,5,219,,,219,26478,3,3.5,1,0.69,0.0044,4.47,24,105.0,0,25360,1,0,3,0,1,1,,224.23,0,,,,0.0,0.0,,1.0,0.0,22.0,,,,,,,,,,,,,0.0,0.0,,0,,0,0
189727,2013-06-14 15:32:14,5,219,,,100,25884,3,4.5,1,2.3,0.0898,0.0,12,117.0,0,24514,2,21,2,2,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
301757,2013-06-29 07:12:48,5,219,,,219,26495,2,4.0,1,1.95,,0.0,8,74.0,0,9152,1,7,2,0,1,1,-17.8754,223.16,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
145909,2012-11-07 21:44:47,5,219,,,205,72122,5,5.0,1,3.81,0.1113,6.21,10,472.0,0,11900,2,34,2,0,1,0,,6899.03,0,,,,0.0,0.0,,1.0,0.0,17.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0,0
178397,2013-02-25 21:19:15,9,59,,,59,32361,3,0.0,1,2.3,,4.59,26,89.85,0,26850,1,1,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
267862,2012-12-06 09:24:48,5,219,,,219,20136,3,4.0,1,1.95,0.0089,5.2,29,92.0,0,8347,2,28,2,2,1,1,,842.95,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
260337,2012-11-27 10:34:52,5,219,,,219,79068,5,4.5,1,4.71,0.6014,5.76,1,239.0,0,12876,1,10,2,0,1,1,,71.99,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
97475,2013-02-26 09:34:33,5,219,,,219,36650,3,4.5,1,4.25,0.0574,5.27,25,109.0,0,7714,1,3,1,0,1,1,,0.53,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,14.0,0,,0,0
201663,2013-04-22 16:18:47,5,219,3.35,80.52,92,99656,4,4.0,0,4.36,0.1169,5.18,6,157.0,0,6991,2,97,1,0,1,0,,6761.54,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
86858,2013-01-02 17:48:22,5,219,,,219,21065,2,3.0,1,1.61,,4.43,3,43.0,0,26513,1,1,2,0,1,1,,326.33,0,,,,0.0,0.0,4.0,0.0,0.0,2.0,,,,0.0,0.0,4.0,,,,,,,0.0,0.0,2.0,0,,0,0
277519,2013-03-20 12:13:28,5,219,,,219,140257,2,3.0,1,1.39,,4.18,6,61.0,0,17112,2,23,2,0,1,1,,175.88,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0,0
69525,2013-03-18 13:33:57,5,219,,,219,51937,3,4.5,1,2.71,0.0859,5.3,6,179.0,0,16517,1,2,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
269881,2013-02-20 19:37:39,5,219,,,219,87383,3,3.5,1,1.39,0.0016,5.1,14,183.0,0,23605,3,23,2,0,1,1,,,0,,,,0.0,0.0,7.0,,,,,,,0.0,1.0,,,,,,,,0.0,0.0,,0,,0,0
109866,2013-01-03 09:14:04,14,100,,,100,50988,3,4.0,1,3.58,0.147,5.5,18,136.67,0,19215,1,16,2,0,1,1,,218.84,1,,,,1.0,0.0,99.0,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
63482,2013-03-13 09:51:41,5,33,,,47,69287,4,4.0,0,4.69,0.0402,5.2,24,98.0,0,23415,1,1,1,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
194507,2012-12-01 00:20:23,22,92,,,216,54278,3,4.0,0,4.22,0.2154,4.45,2,59.11,1,25055,2,28,2,0,1,1,,,0,,,,,,,,,,1.0,0.0,31.0,,,,,,,,,,,,,0,,0,0
217463,2013-04-02 00:07:09,5,219,,,219,139893,2,3.0,1,1.61,0.0309,5.12,6,149.0,0,12588,2,3,2,0,1,1,,377.74,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,6.0,0,,0,0
15608,2013-02-27 21:25:12,5,219,3.5,156.46,219,83158,2,3.5,1,1.1,0.5621,4.5,4,75.0,0,16026,2,16,1,0,1,1,,29.17,0,,,,0.0,0.0,,,1.0,,,,,1.0,0.0,14.0,,,,,,,0.0,0.0,,0,,0,0
137783,2013-04-04 07:06:31,5,219,,,219,136619,0,3.5,1,1.79,0.0235,4.58,18,99.0,0,1849,1,1,2,0,1,1,,1423.92,0,,,,1.0,0.0,10.0,1.0,0.0,12.0,,,,,,,,,,,,,,,,0,,0,0
108000,2013-03-25 17:06:08,5,219,,,219,75860,3,4.0,0,0.69,0.0379,4.47,34,65.0,0,6443,2,9,2,0,1,0,,1260.66,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
18248,2013-05-21 14:46:58,5,219,,,219,86639,4,4.5,0,5.96,0.1656,5.8,28,219.0,0,4562,4,65,2,0,1,1,,2568.35,0,-1.0,0.0,14.0,-1.0,0.0,14.0,0.0,0.0,14.0,-1.0,0.0,15.0,-1.0,0.0,14.0,,,,,,,0.0,0.0,14.0,0,,0,0
127296,2012-11-05 22:43:49,14,100,4.0,224.74,219,95012,3,4.5,1,1.1,,4.83,11,101.36,0,18271,1,13,2,0,1,0,,186.82,0,,,,,,,,,,,,,1.0,0.0,14.0,,,,,,,,,,0,,0,0
